index, name                                                   , type      , volume-mm3 
675 , ctx-lh-precentral_26                                   , cortical  ,      239.0 
676 , ctx-lh-precentral_6                                    , cortical  ,      287.0 
677 , ctx-lh-precentral_10                                   , cortical  ,      372.0 
670 , ctx-lh-precentral_34                                   , cortical  ,      335.0 
671 , ctx-lh-precentral_2                                    , cortical  ,      346.0 
672 , ctx-lh-precentral_23                                   , cortical  ,      216.0 
673 , ctx-lh-precentral_19                                   , cortical  ,      194.0 
263 , ctx-rh-superiorparietal_28                             , cortical  ,      437.0 
262 , ctx-rh-superiorparietal_15                             , cortical  ,      497.0 
261 , ctx-rh-superiorparietal_12                             , cortical  ,      397.0 
260 , ctx-rh-superiorparietal_4                              , cortical  ,      304.0 
267 , ctx-rh-superiorparietal_20                             , cortical  ,      579.0 
266 , ctx-rh-superiorparietal_7                              , cortical  ,      393.0 
265 , ctx-rh-superiorparietal_17                             , cortical  ,      380.0 
264 , ctx-rh-superiorparietal_16                             , cortical  ,      436.0 
269 , ctx-rh-superiorparietal_22                             , cortical  ,      325.0 
268 , ctx-rh-superiorparietal_25                             , cortical  ,      440.0 
478 , ctx-rh-superiortemporal_4                              , cortical  ,      805.0 
59  , ctx-rh-rostralmiddlefrontal_15                         , cortical  ,      899.0 
58  , ctx-rh-rostralmiddlefrontal_20                         , cortical  ,      647.0 
55  , ctx-rh-rostralmiddlefrontal_22                         , cortical  ,      819.0 
54  , ctx-rh-rostralmiddlefrontal_16                         , cortical  ,      559.0 
57  , ctx-rh-rostralmiddlefrontal_10                         , cortical  ,      731.0 
56  , ctx-rh-rostralmiddlefrontal_24                         , cortical  ,     1048.0 
51  , ctx-rh-parsopercularis_2                               , cortical  ,      442.0 
258 , ctx-rh-superiorparietal_10                             , cortical  ,      494.0 
53  , ctx-rh-rostralmiddlefrontal_21                         , cortical  ,      601.0 
52  , ctx-rh-rostralmiddlefrontal_19                         , cortical  ,      817.0 
537 , ctx-lh-lateralorbitofrontal_8                          , cortical  ,      443.0 
536 , ctx-lh-lateralorbitofrontal_17                         , cortical  ,      390.0 
535 , ctx-lh-lateralorbitofrontal_4                          , cortical  ,      459.0 
63  , ctx-rh-rostralmiddlefrontal_23                         , cortical  ,      607.0 
533 , ctx-lh-lateralorbitofrontal_7                          , cortical  ,     1115.0 
532 , ctx-lh-lateralorbitofrontal_6                          , cortical  ,      567.0 
531 , ctx-lh-lateralorbitofrontal_5                          , cortical  ,      539.0 
530 , ctx-lh-lateralorbitofrontal_11                         , cortical  ,      505.0 
598 , ctx-lh-rostralmiddlefrontal_2                          , cortical  ,      628.0 
152 , ctx-rh-precentral_4                                    , cortical  ,      208.0 
539 , ctx-lh-lateralorbitofrontal_13                         , cortical  ,      678.0 
538 , ctx-lh-lateralorbitofrontal_15                         , cortical  ,      381.0 
775 , ctx-lh-supramarginal_16                                , cortical  ,      784.0 
988 , ctx-lh-superiortemporal_14                             , cortical  ,      344.0 
989 , ctx-lh-superiortemporal_6                              , cortical  ,      336.0 
774 , ctx-lh-supramarginal_14                                , cortical  ,      655.0 
982 , ctx-lh-bankssts_2                                      , cortical  ,      597.0 
983 , ctx-lh-bankssts_1                                      , cortical  ,      531.0 
980 , ctx-lh-bankssts_3                                      , cortical  ,      674.0 
981 , ctx-lh-bankssts_6                                      , cortical  ,      384.0 
986 , ctx-lh-superiortemporal_9                              , cortical  ,      745.0 
987 , ctx-lh-superiortemporal_25                             , cortical  ,      424.0 
984 , ctx-lh-bankssts_4                                      , cortical  ,      780.0 
50  , ctx-rh-parsopercularis_6                               , cortical  ,      573.0 
115 , ctx-rh-superiorfrontal_9                               , cortical  ,      353.0 
252 , ctx-rh-supramarginal_7                                 , cortical  ,      715.0 
117 , ctx-rh-superiorfrontal_31                              , cortical  ,      859.0 
776 , ctx-lh-supramarginal_2                                 , cortical  ,      147.0 
111 , ctx-rh-superiorfrontal_28                              , cortical  ,      618.0 
110 , ctx-rh-superiorfrontal_33                              , cortical  ,      467.0 
113 , ctx-rh-superiorfrontal_16                              , cortical  ,      319.0 
69  , ctx-rh-rostralmiddlefrontal_12                         , cortical  ,      635.0 
771 , ctx-lh-supramarginal_15                                , cortical  ,      562.0 
119 , ctx-rh-superiorfrontal_34                              , cortical  ,      279.0 
118 , ctx-rh-superiorfrontal_35                              , cortical  ,      343.0 
770 , ctx-lh-supramarginal_4                                 , cortical  ,      508.0 
773 , ctx-lh-supramarginal_3                                 , cortical  ,      387.0 
772 , ctx-lh-supramarginal_9                                 , cortical  ,      819.0 
1001, ctx-lh-superiortemporal_11                             , cortical  ,      294.0 
429 , ctx-rh-inferiortemporal_12                             , cortical  ,      647.0 
428 , ctx-rh-inferiortemporal_10                             , cortical  ,      922.0 
534 , ctx-lh-lateralorbitofrontal_10                         , cortical  ,      818.0 
919 , ctx-lh-fusiform_5                                      , cortical  ,      297.0 
918 , ctx-lh-fusiform_2                                      , cortical  ,      533.0 
915 , ctx-lh-lingual_17                                      , cortical  ,      320.0 
914 , ctx-lh-lingual_15                                      , cortical  ,      199.0 
917 , ctx-lh-fusiform_9                                      , cortical  ,      367.0 
916 , ctx-lh-lingual_5                                       , cortical  ,      561.0 
911 , ctx-lh-lingual_7                                       , cortical  ,      300.0 
910 , ctx-lh-lingual_2                                       , cortical  ,      320.0 
913 , ctx-lh-lingual_6                                       , cortical  ,      262.0 
912 , ctx-lh-lingual_1                                       , cortical  ,      305.0 
308 , ctx-rh-inferiorparietal_15                             , cortical  ,      361.0 
309 , ctx-rh-inferiorparietal_24                             , cortical  ,      431.0 
855 , ctx-lh-precuneus_4                                     , cortical  ,      647.0 
300 , ctx-rh-inferiorparietal_9                              , cortical  ,      441.0 
301 , ctx-rh-inferiorparietal_18                             , cortical  ,      817.0 
302 , ctx-rh-inferiorparietal_10                             , cortical  ,      549.0 
303 , ctx-rh-inferiorparietal_20                             , cortical  ,      443.0 
304 , ctx-rh-inferiorparietal_22                             , cortical  ,      490.0 
305 , ctx-rh-inferiorparietal_23                             , cortical  ,      658.0 
306 , ctx-rh-inferiorparietal_6                              , cortical  ,      501.0 
307 , ctx-rh-inferiorparietal_7                              , cortical  ,      405.0 
895 , ctx-lh-lateraloccipital_6                              , cortical  ,      437.0 
825 , ctx-lh-inferiorparietal_1                              , cortical  ,      358.0 
824 , ctx-lh-inferiorparietal_5                              , cortical  ,      351.0 
827 , ctx-lh-inferiorparietal_14                             , cortical  ,      346.0 
847 , ctx-lh-precuneus_9                                     , cortical  ,      637.0 
846 , ctx-lh-precuneus_22                                    , cortical  ,      573.0 
845 , ctx-lh-precuneus_12                                    , cortical  ,      608.0 
844 , ctx-lh-precuneus_16                                    , cortical  ,      461.0 
843 , ctx-lh-precuneus_10                                    , cortical  ,      433.0 
842 , ctx-lh-precuneus_19                                    , cortical  ,      492.0 
841 , ctx-lh-precuneus_6                                     , cortical  ,      541.0 
840 , ctx-lh-precuneus_3                                     , cortical  ,      293.0 
821 , ctx-lh-inferiorparietal_26                             , cortical  ,      325.0 
853 , ctx-lh-precuneus_8                                     , cortical  ,      739.0 
849 , ctx-lh-precuneus_7                                     , cortical  ,      474.0 
848 , ctx-lh-precuneus_21                                    , cortical  ,      649.0 
823 , ctx-lh-inferiorparietal_17                             , cortical  ,      367.0 
822 , ctx-lh-inferiorparietal_2                              , cortical  ,      428.0 
240 , ctx-rh-supramarginal_20                                , cortical  ,      790.0 
485 , ctx-rh-transversetemporal_3                            , cortical  ,      200.0 
390 , ctx-rh-fusiform_2                                      , cortical  ,      562.0 
1038, Left-Putamen                                           , subcortical,     6457.0 
732 , ctx-lh-isthmuscingulate_6                              , cortical  ,      341.0 
391 , ctx-rh-fusiform_5                                      , cortical  ,      306.0 
753 , ctx-lh-postcentral_16                                  , cortical  ,      175.0 
752 , ctx-lh-postcentral_1                                   , cortical  ,      280.0 
751 , ctx-lh-postcentral_29                                  , cortical  ,      348.0 
750 , ctx-lh-postcentral_5                                   , cortical  ,      306.0 
757 , ctx-lh-postcentral_8                                   , cortical  ,      234.0 
756 , ctx-lh-postcentral_21                                  , cortical  ,      217.0 
755 , ctx-lh-postcentral_12                                  , cortical  ,      225.0 
754 , ctx-lh-postcentral_14                                  , cortical  ,      158.0 
560 , ctx-lh-medialorbitofrontal_2                           , cortical  ,      552.0 
561 , ctx-lh-medialorbitofrontal_6                           , cortical  ,      641.0 
759 , ctx-lh-postcentral_2                                   , cortical  ,      120.0 
758 , ctx-lh-postcentral_10                                  , cortical  ,      171.0 
564 , ctx-lh-parstriangularis_5                              , cortical  ,      429.0 
565 , ctx-lh-parstriangularis_3                              , cortical  ,      394.0 
566 , ctx-lh-parstriangularis_4                              , cortical  ,      511.0 
701 , ctx-lh-paracentral_5                                   , cortical  ,      345.0 
506 , Right-Central_Lateral-Lateral_Posterior-Medial_Pulvinar, subcortical,      864.0 
229 , ctx-rh-postcentral_8                                   , cortical  ,      219.0 
507 , Right-Ventral_Anterior                                 , subcortical,     1978.0 
227 , ctx-rh-postcentral_12                                  , cortical  ,      203.0 
226 , ctx-rh-postcentral_14                                  , cortical  ,      124.0 
225 , ctx-rh-postcentral_16                                  , cortical  ,      162.0 
985 , ctx-lh-bankssts_5                                      , cortical  ,      750.0 
223 , ctx-rh-postcentral_29                                  , cortical  ,      292.0 
504 , Right-Medio_Dorsal                                     , subcortical,     1209.0 
221 , ctx-rh-postcentral_4                                   , cortical  ,      190.0 
220 , ctx-rh-postcentral_7                                   , cortical  ,      138.0 
1025, ctx-lh-insula_14                                       , cortical  ,      808.0 
1024, ctx-lh-insula_7                                        , cortical  ,      360.0 
1027, ctx-lh-insula_2                                        , cortical  ,      404.0 
1031, Left-Anterior                                          , subcortical,     1416.0 
1021, ctx-lh-insula_11                                       , cortical  ,      441.0 
1020, ctx-lh-insula_8                                        , cortical  ,      618.0 
1023, ctx-lh-insula_1                                        , cortical  ,      407.0 
114 , ctx-rh-superiorfrontal_6                               , cortical  ,      324.0 
1036, Left-Ventral_Latero_Ventral                            , subcortical,     1166.0 
1029, ctx-lh-insula_9                                        , cortical  ,     1050.0 
1028, ctx-lh-insula_12                                       , cortical  ,      547.0 
1037, Left-Caudate                                           , subcortical,     4934.0 
726 , ctx-lh-posteriorcingulate_6                            , cortical  ,      354.0 
727 , ctx-lh-isthmuscingulate_3                              , cortical  ,      296.0 
724 , ctx-lh-posteriorcingulate_9                            , cortical  ,      224.0 
89  , ctx-rh-superiorfrontal_1                               , cortical  ,      776.0 
568 , ctx-lh-parstriangularis_2                              , cortical  ,      890.0 
1034, Left-Central_Lateral-Lateral_Posterior-Medial_Pulvinar , subcortical,     1203.0 
720 , ctx-lh-posteriorcingulate_7                            , cortical  ,      643.0 
721 , ctx-lh-posteriorcingulate_2                            , cortical  ,      498.0 
1035, Left-Ventral_Anterior                                  , subcortical,     2015.0 
728 , ctx-lh-isthmuscingulate_1                              , cortical  ,      547.0 
729 , ctx-lh-isthmuscingulate_2                              , cortical  ,      770.0 
605 , ctx-lh-rostralmiddlefrontal_1                          , cortical  ,      288.0 
604 , ctx-lh-rostralmiddlefrontal_26                         , cortical  ,      311.0 
607 , ctx-lh-superiorfrontal_40                              , cortical  ,      445.0 
606 , ctx-lh-rostralmiddlefrontal_6                          , cortical  ,      430.0 
601 , ctx-lh-rostralmiddlefrontal_3                          , cortical  ,      445.0 
600 , ctx-lh-rostralmiddlefrontal_11                         , cortical  ,      469.0 
603 , ctx-lh-rostralmiddlefrontal_8                          , cortical  ,      410.0 
602 , ctx-lh-rostralmiddlefrontal_5                          , cortical  ,      571.0 
159 , ctx-rh-precentral_7                                    , cortical  ,      471.0 
158 , ctx-rh-precentral_27                                   , cortical  ,      375.0 
112 , ctx-rh-superiorfrontal_41                              , cortical  ,      415.0 
609 , ctx-lh-superiorfrontal_3                               , cortical  ,      629.0 
608 , ctx-lh-superiorfrontal_4                               , cortical  ,      522.0 
976 , ctx-lh-middletemporal_5                                , cortical  ,      807.0 
634 , ctx-lh-superiorfrontal_18                              , cortical  ,      641.0 
399 , ctx-rh-fusiform_13                                     , cortical  ,     1017.0 
635 , ctx-lh-superiorfrontal_42                              , cortical  ,      432.0 
959 , ctx-lh-inferiortemporal_14                             , cortical  ,      666.0 
958 , ctx-lh-inferiortemporal_15                             , cortical  ,      571.0 
398 , ctx-rh-fusiform_11                                     , cortical  ,      498.0 
48  , ctx-rh-parsopercularis_1                               , cortical  ,      614.0 
49  , ctx-rh-parsopercularis_7                               , cortical  ,      465.0 
951 , ctx-lh-inferiortemporal_1                              , cortical  ,      468.0 
950 , ctx-lh-inferiortemporal_8                              , cortical  ,      608.0 
953 , ctx-lh-inferiortemporal_7                              , cortical  ,      703.0 
952 , ctx-lh-inferiortemporal_4                              , cortical  ,      680.0 
42  , ctx-rh-parstriangularis_6                              , cortical  ,      652.0 
954 , ctx-lh-inferiortemporal_2                              , cortical  ,      987.0 
957 , ctx-lh-inferiortemporal_12                             , cortical  ,      794.0 
956 , ctx-lh-inferiortemporal_10                             , cortical  ,     1395.0 
638 , ctx-lh-superiorfrontal_33                              , cortical  ,      512.0 
5   , ctx-rh-lateralorbitofrontal_7                          , cortical  ,     1076.0 
639 , ctx-lh-superiorfrontal_28                              , cortical  ,      498.0 
620 , ctx-lh-superiorfrontal_15                              , cortical  ,      515.0 
460 , ctx-rh-superiortemporal_14                             , cortical  ,      288.0 
489 , ctx-rh-insula_4                                        , cortical  ,      491.0 
488 , ctx-rh-insula_6                                        , cortical  ,      369.0 
487 , ctx-rh-insula_13                                       , cortical  ,      310.0 
486 , ctx-rh-insula_16                                       , cortical  ,      293.0 
869 , ctx-lh-pericalcarine_1                                 , cortical  ,      429.0 
484 , ctx-rh-transversetemporal_2                            , cortical  ,      249.0 
483 , ctx-rh-transversetemporal_1                            , cortical  ,      413.0 
482 , ctx-rh-superiortemporal_1                              , cortical  ,     1064.0 
481 , ctx-rh-superiortemporal_10                             , cortical  ,      859.0 
480 , ctx-rh-superiortemporal_20                             , cortical  ,      482.0 
509 , Right-Caudate                                          , subcortical,     4874.0 
955 , ctx-lh-inferiortemporal_6                              , cortical  ,      873.0 
472 , ctx-rh-superiortemporal_5                              , cortical  ,      302.0 
473 , ctx-rh-superiortemporal_11                             , cortical  ,      391.0 
470 , ctx-rh-superiortemporal_22                             , cortical  ,      597.0 
471 , ctx-rh-superiortemporal_13                             , cortical  ,      404.0 
476 , ctx-rh-superiortemporal_18                             , cortical  ,      584.0 
477 , ctx-rh-superiortemporal_8                              , cortical  ,      479.0 
474 , ctx-rh-superiortemporal_3                              , cortical  ,      379.0 
475 , ctx-rh-superiortemporal_17                             , cortical  ,      844.0 
46  , ctx-rh-parsopercularis_9                               , cortical  ,      332.0 
479 , ctx-rh-superiortemporal_23                             , cortical  ,      300.0 
